GROUP_ID,ARTIFACT_ID,VERSION,LOC,USAGE_NUM,CLASS_NUM
com.gu,auditing-thrift-model_2.10,0.0.2,1864,0,19
org.duracloud.db,mill-db-repo,4.1.0-SNAPSHOt,1067,6,19
net.databinder,dispatch-json_2.8.1,0.8.6,3865,6,78
com.google.sitebricks,sitebricks-acceptance-tests,0.8.10,1870,0,62
com.manganit.half,half-client,0.1,1266,0,12
com.thorstenmarx.webtools,webtools-api,1.5.3,732,5,32
com.safelayer,pki-connector-restapi,1.0.1,2941,2,129
com.sonymobile,lumbermill-net,0.0.26,311,1,9
org.flowable,flowable-ui-admin-logic,6.2.1,2653,5,34
io.github.theborakompanioni,bitcoin-fee-estimate-btcdotcom,0.3.0,1932,1,12
us.springett,alpine-executable-war,1.2.8,410864,2,3647
io.micronaut,micronaut-http-netty,1.3.2,3073,9,56
org.anarres.jarjar,jarjar-gradle,1.0.0,420,0,11
com.cifaz.tools,java-tools,0.0.4,2149,0,35
org.teamapps,universal-db,0.5.4,19490,3,217
org.codelabor,codelabor-system-mime,3.0.0,98,1,3
com.github.raptor-test,raptor-test,1.0.0,733,0,8
me.aifaq,commons-spring-web,0.7,171,2,4
org.wicketstuff,wicketstuff-datastore-hazelcast,8.14.0,63,3,1
org.apache.samoa,samoa-storm,0.3.0-incubating,693,0,17
io.github.stephenc.docker,docker-client-shaded,8.11.1.0,392781,1,6562
ee.telekom.workflow,workflow-web,1.2.5,1801,0,34
io.gitee.xuqiudong,lcxm-boot-jar-base,1.0.2,1351,0,22
com.dracoon,dracoon-crypto-sdk,1.0.0,819,1,19
org.dkpro.similarity,dkpro-similarity-algorithms-wikipedia-asl,2.2.0,1397,0,40
com.networknt,http-string,1.5.19,33,22,1
ws.ament.hammock,web-jetty,2.1,158,0,3
tech.beepbeep,loader-java,1.1.7-dev,2163,0,19
org.wicketstuff,wicketstuff-poi,6.12.0,561,1,12
com.github.simkuenzi,webplay,1.2,607,0,14
group.flyfish.oauth,oauth-spring-oauth2-sample,1.0.2,3653,0,58
nl.inl.blacklab,blacklab,1.7.1,47830,3,579
fr.iscpif.jglobus,ssl-proxies,2.2.0-20160826,13309,1,163
io.github.lijiahangmax,orion-lang,1.0.1,48818,9,495
tk.mybatis,mapper-weekend,1.1.4.2,520,5,6
de.alpharogroup,email-tails,4.18,1061,6,12
com.gitee.secretopen,secret-boot-framework-core,1.4.0,2426,11,50
io.rubrica,rubrica,0.1.8,11222,0,151
com.google.cloud.bigdataoss,bigquery-connector,0.10.4-hadoop2,2810,17,42
com.intropro.prairie,hive2-unit,1.2.0,359,1,4
net.sf.exlp,exlp-ejb,0.1.14,2492,0,48
org.onosproject,onos-drivers-netconf,1.8.6,172,0,4
de.tudarmstadt.ukp.dkpro.keyphrases,de.tudarmstadt.ukp.dkpro.keyphrases.coreference-gpl,1.5.0,36,1,1
com.uber.m3,tally-m3,0.2.3,4775,0,79
com.monarchapis,service-api-java-driver,0.8.1,4066,0,116
cn.ibaijia,jsm-spring-boot-starter,1.3.24,832,0,10
com.stratio.deep,deep-jdbc,0.8.0,1059,0,18
de.julielab,jcore-mstparser-ae,2.0.0,4225,1,30
org.eclipse.neoscada.core,org.eclipse.scada.ca.protocol.ngp.codec,0.2.0,907,1,12
org.atmosphere.plugins,atmosphere-grizzly-adapter,0.5.8,168,0,3
com.klinec,gradle-javacard,1.6.0,12698,0,194
com.trib3,testing,1.10.1139,480,4,10
de.julielab,jcore-iexml-consumer,2.2.0,181,0,1
com.wichell,framework-pagination-mybatis,1.0.0,83,1,1
ren.tzcc,commonutils,1.0.2.RELEASE,4802,0,74
de.javakaffee,kryo-serializers,0.28,1480,140,52
com.baulsupp,oksocial,1.0.2,1457,0,32
cn.dreampie,jfinal-dreampie,0.1,10044,1,196
org.owasp.esapi.contrib,esapi-spring-authenticator,1.0.0,503,0,6
de.julielab,jcore-ace-reader,2.1.0,1283,0,1
org.apache.any23,apache-any23-encoding,2.2,17,4,1
org.jbpm,jbpm-kie-services,7.24.0.Final,11914,45,131
com.salesforce.functions,sf-fx-runtime-java-runtime,1.0.5,2082,0,63
com.uber.hoodie,hoodie-hive-bundle,0.4.4,2695678,0,35893
com.oneops,certs-client,1.1.3,3157,0,113
com.github.lujiannt,kernel-generator,1.0.0,253,0,2
com.github.liuzhenghui,ecology-plugin-core,1.0.6,168461,1,3459
com.proofpoint.discovery,discovery-server,1.28,2461,0,53
nl.pragmasoft.eventsourced,kafka-journal_2.13,20210830.1,23638,4,614
com.iussoft,iussoft-rpc-client,3.1.1,2468,4,24
it.anyplace.sync,a-sync-http-relay-server,1.2,37,0,1
org.m1theo,apt-repo,0.2.3,947,0,14
io.projectreactor.netty,reactor-netty,0.8.13.RELEASE,14870,120,253
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.io.jdbc-asl,1.7.0,173,1,1
br.com.caelum.vraptor,vraptor-test,2.0.0,844,3,19
se.vgregion.commons-util,commons-util-core-bc-composite-svc-camel,3.12,734,3,22
eu.shiftforward,apso_2.11,0.7,19297,1,562
systems.reformcloud.reformcloud2,reformcloud2-executor-api,2.0,11337,6,321
org.chenillekit,chenillekit-test,1.3.3,30,8,1
org.bremersee,groupman-api-spring,1.3.0,249,1,6
com.github.mcollovati.vertx,vertx-vaadin8,1.0.0,2297,0,37
org.litote.kmongo,kmongo-async,3.4.2,594,5,7
com.klout,brickhouse,0.5.5,7539,0,152
me.hekr.iotos.softgateway,framework-core,3.4.1,3435,0,72
org.apache.shindig,shindig-common,2.5.2,9837,11,224
io.github.phantran,m0c0-maven-plugin,1.0,17921,0,152
cn.niuable,excel,0.1,667,0,3
net.unit8.waitt.server,waitt-jetty9,1.2.3,284,0,3
com.sclasen,play-extras_2.10,0.2.9,10436,0,219
com.carrotgarden.maven,scalor-maven-plugin_2.12,1.5.0.20190502185130,65988,0,564
com.github.psi-probe,psi-probe-core,3.0.0.RC2,19533,4,300
io.zeebe.hazelcast,zeebe-hazelcast-exporter,1.1.0,260,1,3
com.premiumminds,billy-france,3.1.2,9826,0,398
com.daml,ledger-api-server_2.12,1.18.2-snapshot.20220324.8440.0.5cfb1a21,71428,0,1003
org.bizobj,bizobj-jetty-starter,0.1,973,0,5
io.esastack,httpserver,0.1.0,5788,2,78
com.ubirch.util,elasticsearch-client-binary_2.11,2.0.0,1891,1,47
com.networknt,config-reload,2.1.1,145,1,3
org.drools.solver,drools-solver-examples,5.0.0.M5,6248,0,127
com.github.vindell,shiro-j2cache,1.0.0.RELEASE,122,2,3
org.atmosphere,atmosphere-compat-tomcat,0.5.2,37,9,4
org.geomajas,geomajas-impl,1.13.3,11805,19,179
com.spotify,bigtable-autoscaler,0.0.25,2637,0,30
com.jauntsdn.netty,netty-websocket-http2,0.1.0,3813,0,57
org.rauschig,jarchivelib,1.0.0,1312,35,32
org.craftercms,crafter-commons-validation,3.1.10E,807,2,32
org.atemsource,atem-impl,0.1.2,5181,3,107
net.dankito.text.extraction,finereader-commandline-text-extractor,0.6.0,206,0,2
com.github.gressy,gressy-entities_2.11,0.0.1,1715,0,55
de.hs-heilbronn.mi,db-test-utils,0.11.0,622,0,4
com.moz.fiji.schema,fiji-schema-shell-lib,0.1.22,23035,17,923
net.liftweb,lift-mongodb_2.7.7,2.1-M1,1339,1,76
eu.limetri.platform,platform-registry-jdbc,0.3,255,1,8
org.apache.systemml,systemml,1.0.0,220071,0,2446
org.orbisgis,h2gis,1.4.0,20040,6,322
fr.opensagres,fr.opensagres.xdocreport.document,0.9.0,2667,6,49
nl.bstoi.poiparser,PoiParser,2.1,1520,0,39
xyz.gianlu.librespot,librespot-api,1.6.2,667590,0,7561
com.mercateo.rest,rest-schemagen-spring,0.1.25,122,3,2
tech.iooo.boot,iooo-spring-boot-vertx-starter,1.0.10.RELEASE,532,0,13
com.github.shipengyan,spy-framework,1.1.0,5291,0,64
com.gu,content-api-scala-client_2.11,8.2,128168,0,1514
com.deepnetts,deepnetts-core,1.12,6199,1,85
com.waylau,lite,1.0.2,878509,0,12147
io.springfox,springfox-swagger2,2.9.2,1578,1237,54
org.ojbc.bundles.intermediaries,warrant-modification-service-intermediary,1.0.0,55,0,2
org.siani.tafat,sherpa,0.2.1,719,0,22
com.agilistanbul,darklord-server,0.1.1,56,1,2
com.networknt,body,1.4.0,103,18,4
com.github.alenfive,rocket-api-boot-starter,2.3.2.RELEASE,8892,1,125
com.mockrunner,mockrunner-jdk1.6-j2ee1.3,0.4,36383,0,260
cloud.artik,artikcloud-java,2.2.0,24062,0,585
org.duracloud,common-db,3.7.2,153,3,1
org.graylog2,graylog2-server,1.1.0-beta.1,33795,14,617
com.google.crypto.tink,tink-gcpkms,1.3.0-rc2,10105,2,129
org.flowable,flowable-content-engine,6.7.0,3128,7,46
cn.bctools,jvs-starter-common,1.1.0,2872,10,35
org.ogema.ref-impl,framework-administration,2.2.0,3567,2,48
com.custardsource.parfait,parfait-cxf,0.3.0.RC3,44,0,2
de.chandre.admin-tools,admin-tools-core-security,1.1.1,94,0,3
org.threadly,auroraArc-psql,0.6,11,0,1
com.gwtplatform,gwtp-crawler-service,1.5,365,2,12
org.apache.hudi,hudi-spark,0.5.0-incubating,5172,1,85
io.zbus,zbus,1.0.0-b1,8772,4,130
org.glassfish.main.admin,admin-util,5.0,11926,10,181
org.scalatra,scalatra-fileupload_2.11,2.5.0,1930,1,23
org.springmad,mad-elasticsearch,1.0-m3,62,0,2
io.github.eb4j,mdict4j,0.1.3,1020,0,11
io.github.theborakompanioni,bitcoin-fee-estimate-bitgo,0.3.0,1392,1,16
org.wicketstuff,jqplot4java,8.1.0,6072,0,85
com.github.zhangxd1989,basetool,1.0.0,64510,0,861
com.github.liuchink.hcutils,hcUtils-all,1.0.1,32829,0,346
com.appdynamics,appdynamics-maven-plugin,4.2.8.0,379,0,4
co.cask.hydrator,hbase-plugins,2.1.1,375,0,9
org.groovyutil,groovyutil,1.3,1915,1,20
org.apache.hive,hive-exec,2.1.0,1009827,46,17491
com.groupon.dse,mezzanine,1.0,2515,0,64
de.dm.infrastructure,spring-boot-systemd-notification,1.0.0,89,0,4
org.inurl.shardingsphere,shardingsphere-common,4.1.0,1518,9,45
net.shibboleth.utilities,java-support,7.3.0,9411,38,152
io.logspace,logspace-hq-solr-plugin,0.3.1,948,1,11
org.eclipse.neoscada.core,org.eclipse.scada.ae.protocol.ngp.codec,0.1.0,1436,2,21
com.github.luues,commons-openoffice,1.2.1.RELEASE,5696,0,96
org.mybatis,mybatis,3.4.6,78288,1021,949
ml.shifu,shifu,0.12.0,65302,2,693
de.schlichtherle.truezip,truezip-driver-http,7.4.2,475,1,8
org.keycloak,keycloak-core,3.4.2.Final,13498,239,208
org.preesm.maven,m2e-settings-maven-plugin,1.0.0,316,0,3
de.knutwalker,ntparser-jena_2.10,0.3.0,127,0,4
org.apache.ivy,ivy,2.5.0-rc1,55038,198,770
com.baidubce,bce-java-sdk,0.10.44,87531,26,1546
org.kitesdk,kite-morphlines-hadoop-rcfile,0.17.1,393,2,8
guru.nidi,code-assert-gui,0.8.3,99,0,4
com.jcabi,jcabi-http,1.17.4,4220,28,69
org.wso2.org.apache.shindig,shindig-social-api,2.5.2-wso2v7,9968,3,155
org.dkpro.similarity,dkpro-similarity-algorithms-structure-asl,2.2.0,419,1,11
org.thryft,thryft-waf-server,1.0.4,552,0,13
org.rapidoid,rapidoid-commons,5.1.0,15416,17,286
com.huifu.adapay,adapay-java-sdk,1.2.4,1068,0,19
org.jeesl,jeesl-rengine,0.2.9,1075,0,22
org.apache.edgent.java7,edgent-connectors-kafka,1.2.0,437,0,20
org.grails,grails-datastore-gorm-hibernate5,5.0.7.RELEASE,8978,9,114
com.arm.mbed.cloud.sdk,connector_ca,2.2.0,1950,2,37
com.planbase.pdf,PdfLayoutMgr2,2.2.2,6438,0,91
org.grails,grails-docs,3.1.0.RC1,4127,5,87
com.premiumminds,billy-core,2.0.0,4107,5,150
com.networknt,http-string,1.6.14,68,22,3
com.github.libgraviton,gdk-maven-plugin,0.8.0,5016,0,83
org.modeshape,modeshape-jdbc,4.6.2.Final,2002,1,28
org.apache.storm,storm-core,1.2.1,773898,14,15655
org.realityforge.vecmath,vecmath,0.04,450,0,9
com.alibaba.bds,hadoop-shaded,1.7-3-opensource,1114476,2,13515
io.crnk,crnk-home,2.3.20171112175956,72,1,2
org.hudsonci.tools,htmlunit,2.6-hudson-3,38258,1,506
net.databinder,dispatch-mime_2.9.0-1,0.8.7,687,38,25
com.github.colin-lee,config-core,1.0.0,1803,6,45
com.github.lltyk,tapestry-spring-security,3.0.2,1126,0,29
org.springframework.ldap,spring-ldap-integration-tests,1.3.1.RELEASE,562,0,14
ch.sbb.releasetrain,git,0.0.27,528,2,8
org.wicketstuff,dojo-api,1.4.17.2,2543,0,75
org.opencms.modules,org.opencms.workplace.tools.workplace,8.0.1,2338,0,22
it.skrape,skrape-it,1.0.0-alpha7,5611,0,94
com.github.IndiscriminateCoding,jetty4s-server_2.12,0.0.8,787,0,7
com.github.ontio,ontology-sdk-java,1.10.1,25356,0,318
org.nutz,nutz-integration-json4excel,1.r.63,870,2,15
com.mercateo.rest,rest-jersey-utils,0.1.9,1442,0,33
io.zonky.test,embedded-postgres,1.0.0,1146,15,16
eu.kratochvil.perfmon,perfmon-db,0.1,338,0,7
org.keycloak,keycloak-jetty81-adapter,1.8.1.Final,111,2,3
cn.tyoui,roast,1.0-release,632,0,11
com.fluidbpm,fluidwebkit,1.2,13549,0,123
org.apache.hive.hcatalog,hive-hcatalog-pig-adapter,2.0.1,1362,3,10
com.github.rest-driver,rest-server-driver,1.1.42,1514,1,42
org.kite9,kite9-java-tool,1.7,1591,2,27
org.dataconservancy.pass.deposit.package.providers,bagit-package-provider,0.0.2,785,1,13
com.shopizer,sm-search,0.0.5,1700,4,43
zone.dragon.baharclerode,cassandra-unit-shaded,4.3.2.3,662988,0,10262
com.github.dcy421,dcy-common-spring-boot-stater,0.0.1,678,0,13
com.flipkart,hbase-object-mapper,1.11-hdp31-78,1575,1,51
com.qwazr,qwazr-search,1.0.1,11988,3,282
io.arivera.oss,embedded-rabbitmq,1.2.2,2648,0,71
org.drools,drools-scenario-simulation-backend,7.28.0.Final,3052,2,50
net.anotheria,moskito-web,2.1.1,1166,15,16
com.actiontestscript,ats-automated-testing,1.8.0,27248,0,285
com.qwazr,qwazr-library-mybatis,1.4.0,144,1,3
org.jasypt,jasypt,1.9.0,5820,347,100
com.github.piotrkot.takes,takes,1.19.1,14951,0,381
org.inurl.shardingsphere,sharding-scaling-postgresql,4.1.0,767,1,19
org.keycloak,keycloak-tomcat7-adapter,3.4.3.Final,67,1,3
org.immutables,criteria-elasticsearch,2.8.0,2189,0,58
com.javaoffers,mh-base-dao,1.0.1.2,1651,0,28
com.qubole.rubix,rubix-hadoop2,0.3.8,72632,3,1735
io.github.azhur,kafka-serde-scalapb_2.13,0.6.3,1063,0,10
com.gitee.qdbp,qdbp-general-ctl,3.3.0,3935,2,43
com.rackspace.cloud.api,wadl-tools,1.0.23,724,3,13
io.github.jinlongliao,commons-pdf,1.0.0.release,741,0,12
com.networknt,stateless-auth,1.5.27,335,1,2
com.baulsupp,oksocial-output,0.5,533,3,17
org.apache.jmeter,ApacheJMeter_components,2.9,17046,37,222
org.onetwo4j,onetwo-poi,4.3.7,6200,1,105
io.github.lukasaslt,encrypter,0.1,78,0,1
com.robinhowlett,chart-parser,1.2.1.RELEASE,9634,0,122
net.liftmodules,mongoauth_2.5_2.9.2,0.4,10589,0,178
com.sitewhere,sitewhere-web,1.11.0,1116,1,15
fr.redfroggy,ilg-spring-boot-starter,1.2.0,10876,0,256
com.gu,pan-domain-auth-core_2.13,1.0.5,1277,2,13
org.carrot2,elasticsearch-carrot2,1.8.0,1670,0,37
org.grails,grails-spring,3.1.0.RC1,1800,24,16
com.nitorcreations,nflow-tests,3.2.0,1180623,0,15806
org.dkpro.tc,dkpro-tc-core,1.0.2,5145,17,72
cool.solr,solr-analyzers,1.1.0,356,0,5
it.unimi.di,mg4j-big,5.4.2,46933,5,872
name.remal.maven-plugins,utils,0.4.2,310,3,9
org.zouzias,spark-lucenerdd_2.10,0.0.8,3476,0,77
com.bbossgroups.boot,bboot-starter,5.7.9,271,4,4
org.semarglproject,semargl-jena,0.6,178,1,3
org.jumpmind.symmetric,symmetric-core,2.5.1,32063,3,465
com.google.photos.library,google-photos-library-client,1.7.2,40514,1,324
org.wicketstuff,wicket15-tree,7.0.0,2439,3,74
de.tudarmstadt.ukp.dkpro.tc,dkpro-tc-features-spelling,0.6.0,135,0,2
org.cstamas.vertx.sisu,vertx-sisu-example,1.0.1,93,1,3
com.gu,content-atom-model_2.12,2.4.45,97192,3,493
org.apache.tez,tez-examples,0.8.5,1241,0,18
it.unimi.di,mg4j-big,5.4.4,46901,5,860
com.github.mkopylec,charon-spring-webmvc,4.10.0,3368,0,111
org.apache.xmlgraphics,batik-dom,1.7,9931,104,118
ai.platon.pulsar,pulsar-ql-common,1.7.2,718,3,12
se.idsec.sigval,svt-base,1.0.2,1963,1,29
org.hyperledger.fabric-sdk-java,fabric-sdk-java,1.4.5,139398,12,1231
com.treasuredata.embulk.plugins,embulk-input-jira,0.3.0,791,0,11
org.xillium,xillium-core,1.1.6,3934,2,88
net.liftmodules,mongoauth_3.1_2.12,1.3.0,8101,0,83
org.apache.poi,poi-scratchpad,3.9,73286,171,621
org.broadleafcommerce,broadleaf-open-admin-platform,1.5.2-GA,30325,4,596
com.diozero,diozero-remote-server,0.11,31539,2,242
no.nav,vault-jdbc,1.3.0,7,0,6
eu.fraho.spring,security-jwt-base-spring-boot-starter,4.1.1,315,6,7
org.beangle.repo,beangle-repo-artifact_2.13,0.0.16,2554,4,41
com.intenthq.pucket,pucket-thrift_2.10,1.0.3,2125,0,42
cn.fornever,tools,1.0-RELEASE,1405,0,16
org.maochen.nlp,CoreNLP-NLP,1.2,4679,1,59
io.quarkus,quarkus-jdbc-postgresql,0.13.3,36,20,3
com.github.jm-lab,jmlab-utils-java9,0.1.1,1370,1,30
org.jbpm,jbpm-gwt-form-exporter-freemarker,5.4.0.Final,122,1,4
org.glassfish.jersey.core,jersey-common,2.31,37678,2447,849
com.dooapp,gaedo-tapestry,0.6.3,57,0,1
com.indeed,proctor-webapp-library,1.9.0,13465,1,206
com.stratio.deep,deep-aerospike,0.6.2,1647,0,23
io.klerch,alexa-skills-kit-states-java,1.1.0,1641,1,22
cn.ocoop.framework,shiro-spring-boot-autoconfigure,1.0.1,1347,1,30
org.deeplearning4j,deeplearning4j-aws_2.12,1.0.0-beta5,1955,0,19
se.vgregion.rss-client,rss-client-bc-core-composite-svc,2.0,287,2,6
ru.sokomishalov.skraper,skrapers,0.7.0,17353,2,182
com.kenticocloud,delivery,2.0.3,4130,0,63
org.realityforge.router.fu,router-fu-annotations,0.05,102,1,7
com.bobpaulin.maven.jsonp,jsonp-maven-plugin,0.0.5,78,0,1
com.gwtincubator,gwt-incubator-security,1.0.1,735,3,16
org.redisson,redisson,3.12.3,75081,346,1287
com.fredericboisguerin.excel,excel-reader-writer,2.1,1666,0,29
com.gu,content-atom-model_2.11,2.4.21,54802,7,723
com.chibchasoft,vertx-spring-verticle-factory,1.0.0-RC1,57,0,2
com.opensymphony,xwork,2.1.3,36837,6,517
com.agorapulse,micronaut-facebook-sdk-mock,0.5.2-micronaut-3.0,304,0,7
com.datamotion,dmweb.securemail.messaging,1.0.0,2787,0,35
com.espertech,esperio-http,6.0.1,1314,0,18
org.m1theo,apt-repo,0.3.0,1198,0,15
org.hawaiiframework,hawaii-logging,2.0.0.M16,1789,2,42
cn.dubby,itbus,0.2.8,5757,0,107
run.wj,commons,2021.1.7,6542,1,80
com.github.dibyaranjan,converter-infra,1.0,168,0,5
no.antares,test.data-control,0.8.1,2474,1,59
io.zipkin.java,interop,0.18.3,270,0,12
me.ele.openapi,eleme-openapi-sdk,1.30.18,34523,0,650
com.networknt,audit,1.5.10,110,16,1
de.jacks-it-lab,frontend-plugin-core,1.7.2,2529,1,64
io.vertigo,vertigo-dynamo-plugin-elasticsearch_2_4,1.1.3,1832,0,17
uk.co.solong,gemfury-maven-plugin,0.0.10,410,0,4
org.wicketstuff,datatable-autocomplete-test,1.4.17.1,185,0,11
io.syndesis,sql-stored-connector,1.2.9,276,2,4
io.virtdata,virtdata-docs,2.11.29,3052,0,58
io.github.boc-tothefuture,kotlin-homie,0.0.1,2125,0,60
org.yunchen.gb,gb-plugin-springsecurity-rest,1.2.1,7934,2,78
com.networknt,cors,1.5.25,249,3,4
com.custardsource.parfait,parfait-jmx,0.3.7,349,0,7
io.github.stas29a,feign-reactor-webclient-core,3.1.2,498,1,7
com.weicoder,core,1.1.0,126,26,4
org.dkpro.tc,dkpro-tc-ml-keras,1.0.2,276,0,3
org.fcrepo,fcrepo-legacy-api,4.0.0-alpha-1,1374,1,27
io.netty,netty-codec-http,4.1.63.Final,25625,585,374
icu.lowcoder.spring.commons,exception-spring-boot-autoconfigure,3.2.0,1163,1,34
com.googlecode.wicket-jquery-ui,jquery-ui-plugins,1.3.1,397,0,14
com.workable.honeybadger,honeybadger-client,1.5.4,761,2,11
com.developcollect,dc-infra-core,1.1.0,3234,3,76
com.alertavert,jwt-opa,0.6.4.1,1510,0,24
be.wegenenverkeer,akka-persistence-pg_2.12,0.12.0,14064,0,156
com.github.braisdom,templated-excel,1.0.1,820,0,17
org.eclipse.hawk,org.eclipse.hawk.service.api,2.1.0,75032,1,1116
com.networkbench,tingyun-ea-agent-android-maven-plugin,2.2.4.0,43,0,1
se.tedro.maven.plugins,reproto-maven-plugin,0.1.2,768,0,9
com.aliyun,aliyun-secretsmanager-jdbc,1.1.0,640,0,14
com.flowlogix,flowlogix-tapestry,2.3.1,1895,1,53
io.knotx,knotx-knot-service,1.4.0,702,3,11
com.yubico,webauthn-server-core,1.3.0-RC2,11603,6,216
org.jbpm,jbpm-wb-integration-backend,7.19.0.Final,1895,3,21
org.opensearch.plugin,analysis-icu-client,1.2.3,1202,0,20
org.duracloud,unit-test-db,3.2.1,420,3,8
com.liferay,com.liferay.sync.engine,3.2.1,515568,0,6125
io.projectreactor.netty,reactor-netty-http,1.0.6,10090,26,143
com.github.dreamhead,moco-core,1.1.0,8515,22,295
com.networknt,swagger-validator,2.0.8,662,1,13
org.drools,drools-pipeline,5.2.0.CR1,2028,1,82
com.google.firebase,firebase-admin,6.13.0,24720,34,656
org.fastquery,jersey-mvc-velocity,1.0,230,0,5
com.github.mustfun,warning-control-core,1.0.1,965,0,19
pl.bristleback,bristleServer,0.1.1,3894,0,92
org.eclipse.jemo,jemo-ui,0.1,5478,0,99
org.jarbframework,jarb-populator-excel,1.4.2,4386,1,100
com.networkbench.newlens.agent.android,agent-maven-plugin,2.0.1,43,0,1
org.tuxdevelop,spring-batch-lightmin-domain,1.0.2,1232,6,21
org.copper-engine,copper-monitoring-server,4.2.0,2485,2,69
io.github.yas99en,script-maven-plugin,1.0.0,761,0,8
io.mfj,textricator,9.2.56,9739,1,161
com.byclosure.maven.plugins,bundler-maven-plugin,0.0.3,519,0,6
io.github.microvibe,microvibe-util,1.0,162,0,1
org.keycloak,keycloak-installed-adapter,18.0.2,689,5,6
com.google.cloud.bigdataoss,gcs-connector,1.6.2-hadoop2,2077,53,20
io.github.gamercatorg,CatUtils,1.4.1,169,0,6
com.clickntap,vimeo,1.4,278,1,3
com.googlecode.the-fascinator.plugins,plugin-storage-mongo,1.0.1,1046,0,8
org.geomajas,geomajas-testdata,1.11.1,393,30,14
org.bitcoin-s,bitcoin-s-crypto_2.12,0.4.0rc1,7056,4,103
com.antheminc.oss,nimbus-core,1.2.0.M5,26378,4,731
com.weblyzard.api,weblyzard-api,0.2.1.4,4387,0,60
com.tollge,tollge,0.1.1,1690,0,41
de.qaware.tools.openapi-generator-for-spring,openapi-generator-for-spring-web,2.0.1,1391,2,50
in.virit.vwscdn,vwscdn-maven-plugin,1.3.2,466,0,4
com.mchange,consuela_2.11,0.0.5,35530,2,2281
io.symcpe.hendrix,flume-flow-log-parser,0.0.25,59,0,2
com.agifac.deploy,replacer-maven-plugin,1.0.0,673,0,4
io.tapack,satisfy-maven-plugin,0.6.2,356,0,2
io.jboot,jboot,1.0-beta8,38902,3,651
kz.greetgo.kafka,greetgo.kafka,2.2.4,6774,0,161
org.apache.carbondata,carbondata-common,1.6.0,532,1,27
org.apache.rya,rya.merger,4.0.0-incubating,3992,0,33
org.majordodo,majordodo-client,0.5.0,1702,2,20
io.getlime.app,express-statement-crypto,1.2.0,70,1,1
us.fatehi,schemacrawler-mysql,14.07.05,12,6,1
de.hu-berlin.german.korpling.annis,annis-libgui,3.5.0-preview1,2006,2,36
org.appverse.web.framework.modules.backend.core.ws,appverse-web-modules-backend-core-ws,1.0.2,84,0,2
gov.nasa.pds.model,model-dmdocument,11.2.3,19849,1,87
org.noear,weed3.render.velocity,3.2.7.3,97,0,2
org.tynamo,tapestry-model-core,0.0.2,3767,3,97
org.glamey,scaffold-web,0.0.1,860,0,18
org.axonframework,axon-core,1.1.1,8999,63,291
org.squeryl,squeryl_2.13.0-RC2,0.9.13,52902,0,500
net.liftmodules,mongoauth_2.5_2.9.1,0.4,6548,0,178
io.apisense.embed.influx,embed-influxDB,1.0.1,803,1,31
io.swagger,swagger-core,2.0.0-rc1,4434,187,67
io.provenance.asset,sdk,0.0.0-test5,966,0,11
org.eurekaclinical,eurekaclinical-common,2.0-Alpha-34,2257,31,54
io.airlift,http-server,0.159,2487,32,31
io.leego,mypages-spring-boot-starter,0.3.2,250,2,2
org.keycloak,keycloak-jboss-adapter-core,1.0-beta-1-20150521,74,15,1
io.choerodon,choerodon-starter-mybatis-mapper,0.7.0.RELEASE,6409,4,106
com.rasterfoundry,database_2.12,1.36.0,54223,4,839
com.networknt,traceability,1.4.0,63,15,2
com.sorrowblue.twitlin,twitlin-jvm,0.0.5,83286,0,1127
com.networknt,rpc-router,1.5.22,1538,6,15
org.gitorious.jcryptionspring,jcryption-spring,0.1.0.BUILD,362,0,7
org.ninjaframework,ninja-core,1.0.8,5591,53,164
org.dataconservancy.pass.deposit,shared-assembler,1.0.0-3.4,1621,7,33
io.github.bug-wheels,thrift-server-spring-boot-autoconfigure,0.1,420,1,12
io.apiman,apiman-manager-test-api,1.1.2.Preview1,1171,3,15
com.expedia.www,haystack-agent-api,0.1.2,13412,7,111
org.squeryl,squeryl_2.13.0-RC1,0.9.13,38843,0,500
com.tikinou.oss,schedules-direct-java,1.9,574,0,13
group.rober,rober-dataform,2.1.0,7242,1,82
io.github.er1c,fm-common_2.11,1.0.0,54275,2,1357
org.apache.shindig,shindig-gadgets,2.5.0-beta1,35367,9,678
org.flowable,flowable-ui-task-conf,6.1.2,998,2,21
com.reactific,slickery_2.11,0.3.4,9434,2,154
org.imsglobal,basiclti-util,1.0.0,5116,2,36
com.itextpdf,itextpdf,5.5.11,117857,266,922
com.trasier,trasier-client-spring-interceptor-boot,2.3.9,98,3,3
io.prestosql,presto-postgresql,317,581,0,7
org.swisspush.gateleen,gateleen-core,1.1.39,5462,3,83
net.dongliu,requests,1.1.0,600,24,12
com.github.demon214,dstudio.web,1.0.5,705,0,17
org.lwapp,lwapp-commons,1.1.GA,1502,8,38
com.mastfrog,acteur-headers,2.6.4,1770,7,50
com.digitalpebble.stormcrawler,storm-crawler-warc,1.9,462,0,8
org.simpleflatmapper,sfm-poi,3.1,936,0,34
de.julielab,jcore-jnet-ae,2.2.0,4409,1,40
